"user","item","rating"
384,83773,6
384,89855,6
384,92078,8
384,97111,2
384,120169,8
384,122037,9
384,126293,7
384,131915,5
384,150020,6
384,155003,2
384,162707,3
384,180276,7
384,181472,5
385,6036,8
385,12006,8
385,54759,5
385,98678,10
385,110327,10
385,135161,10
385,140729,10
385,156148,10
385,159680,10
385,183960,10
386,6932,5
386,27728,5
386,71636,10
386,74958,1
386,82962,3
386,113157,10
387,2111,8
387,3248,2
387,11265,6
387,16066,2
387,31116,5
387,33216,9
387,66787,7
387,71570,10
387,81470,9
387,113157,10
388,10628,10
388,15530,8
388,25083,10
388,26640,8
388,33006,6
388,60983,6
388,61157,10
388,65679,5
388,94997,7
388,102153,2
388,117041,8
388,121116,8
388,121859,10
388,122382,6
388,127514,6
388,162707,3
388,173600,7
388,192666,1
388,193687,8
388,201897,7
388,208748,6
389,907,7
389,27528,7
389,30030,4
389,36793,10
389,46687,8
389,47534,9
389,50408,6
389,100855,10
389,101384,10
389,121859,6
389,130815,5
389,139552,10
390,1721,5
390,27728,2
390,33216,1
390,86442,5
390,96663,7
390,126047,6
390,154345,5
391,34848,10
391,89855,6
391,159680,10
392,1721,5
392,25978,7
392,31116,2
392,33216,9
392,65854,1
392,73728,7
392,96663,7
392,119434,5
392,126047,7
392,154345,5
393,5962,9
393,6437,7
393,41460,6
393,54759,5
393,83773,6
393,89855,6
393,131669,10
393,138830,10
394,34328,8
394,56116,9
394,74099,8
394,74958,1
394,121469,4
394,126047,7
394,135270,8
395,5670,8
395,9727,4
395,20737,8
395,25731,5
395,33006,6
395,41492,4
395,68716,7
395,111862,7
395,121116,8
395,121859,10
395,162707,6
395,192666,1
395,193687,8
395,194553,5
395,211736,9
396,22319,10
396,31116,7
397,6932,5
397,16066,2
397,31116,7
397,33125,8
397,97992,10
397,104785,8
398,1721,6
398,2111,8
398,2393,2
398,3248,2
398,6932,6
398,22327,7
398,25978,5
398,31116,10
398,33125,9
398,33216,10
398,47612,6
398,50216,10
398,71570,10
398,74257,9
398,85407,7
398,86442,6
398,96663,6
398,97992,8
398,104785,7
398,113157,10
398,122905,1
398,131867,8
398,144908,5
398,206613,5
400,60983,3
400,71636,10
400,119434,5
400,121469,6
400,147383,8
400,216006,1
401,6036,8
401,14258,10
401,26193,10
401,36964,7
401,45992,3
401,60983,6
401,61157,10
401,83773,6
401,102328,8
401,110261,7
401,122037,7
401,130970,10
401,132860,10
401,176744,4
401,208516,8
402,16066,2
402,31116,5
402,97992,10
403,135161,8
403,143604,7
403,162707,3
404,6036,8
404,6437,7
404,25013,10
404,54759,5
404,83773,5
404,89855,6
404,104565,8
405,22319,10
405,71636,10
406,483,6
406,7749,8
406,10148,10
406,12006,9
406,14258,10
406,25013,10
406,35647,10
406,43715,10
406,47612,7
406,65854,1
406,83773,7
406,89548,9
406,89855,6
406,96329,5
406,102153,9
406,117775,10
406,118322,10
406,160731,7
406,162707,4
406,176744,7
407,907,8
407,9680,7
407,9727,7
407,15406,3
407,15530,6
407,21497,10
407,26193,10
407,27528,10
407,30030,5
407,34219,9
407,36134,10
407,36583,8
407,36793,10
407,42490,10
407,44262,10
407,46687,8
407,47534,9
407,50408,8
407,51359,6
407,54982,10
407,65218,10
407,74617,10
407,74829,10
407,93458,7
407,97023,8
407,97315,8
407,100855,10
407,101384,10
407,121859,10
407,126924,7
407,127341,10
407,130815,8
407,139552,10
407,143706,10
407,156148,10
407,167976,9
407,173600,5
407,193687,8
407,202830,5
407,205930,10
407,208304,5
407,210831,5
408,328,8
408,483,7
408,1029,7
408,1561,7
408,6932,5
408,7006,8
408,7679,5
408,7724,7
408,7749,8
408,9727,4
408,10148,10
408,10531,7
408,12006,8
408,12513,10
408,12788,8
408,14258,10
408,16546,8
408,18287,9
408,19006,10
408,20108,10
408,20737,9
408,24294,9
408,25978,6
408,26084,9
408,26485,6
408,27728,2
408,34848,10
408,36964,7
408,37184,10
408,39095,9
408,40998,8
408,43715,10
408,43836,10
408,45992,6
408,50408,8
408,51399,8
408,54929,10
408,61157,10
408,63063,10
408,65602,10
408,65679,3
408,67003,5
408,68716,8
408,68989,6
408,72481,8
408,72901,3
408,73107,8
408,73967,7
408,75169,10
408,76524,10
408,76596,8
408,83601,5
408,83773,6
408,86832,10
408,89543,8
408,89548,1
408,89855,6
408,91375,5
408,94117,7
408,96329,5
408,96796,8
408,97111,2
408,97992,10
408,102153,8
408,102328,8
408,104401,6
408,104565,6
408,106977,10
408,113740,9
408,114577,10
408,114613,1
408,116926,10
408,117775,10
408,119962,8
408,120169,8
408,121205,8
408,123702,10
408,125294,9
408,126293,7
408,131446,5
408,132860,10
408,135273,8
408,143706,10
408,145007,7
408,149421,6
408,155003,2
408,155380,4
408,156148,10
408,156369,10
408,156908,10
408,159680,10
408,160731,5
408,162707,1
408,175218,7
408,176904,5
408,179192,9
408,180276,7
408,180504,8
408,182280,3
408,184349,2
408,193216,9
408,194553,5
408,195268,2
408,196502,10
408,202509,7
408,202543,5
408,205930,10
408,208748,6
408,211736,8
408,216793,4
408,219711,2
410,22319,10
410,22327,7
410,31116,5
410,33216,10
410,65854,1
410,74257,9
410,81470,10
410,85407,7
410,96663,7
410,119434,4
410,122905,1
410,131867,8
411,1721,2
411,30400,8
411,33216,1
411,71636,8
411,74958,1
411,121469,5
412,7219,6
412,63228,9
412,71636,10
412,72946,8
412,74958,1
412,101963,8
412,109101,8
412,112056,6
412,117981,9
412,135270,7
413,17761,9
413,22327,8
413,84859,5
413,122905,1
413,154345,8
414,31116,9
414,65854,1
414,81470,10
414,113157,10
415,72946,8
415,74958,1
415,84859,2
415,93681,10
415,121469,5
416,52391,10
416,81498,10
417,13857,5
417,20737,8
417,26084,10
417,37184,9
417,65679,6
417,68716,10
417,68989,5
417,72481,8
417,83773,5
417,89543,8
417,89855,6
417,91375,8
417,94117,6
417,96796,7
417,97655,10
417,102328,9
417,110261,6
417,111862,6
417,119962,7
417,120169,8
417,143706,10
417,156908,10
417,162707,4
418,6036,8
418,6437,7
418,7724,7
418,12788,8
418,20737,5
418,25013,10
418,26640,4
418,39095,5
418,54929,10
418,60983,5
418,75169,10
418,88269,9
418,89543,6
418,96635,6
418,97992,10
418,117041,8
418,121859,10
418,143604,5
418,150020,8
418,156148,10
418,173384,6
418,179192,5
418,192666,7
418,193687,8
418,201897,6
418,211736,5
419,31116,7
420,30400,9
420,93681,10
420,109101,7
420,117981,10
421,907,10
421,3132,5
421,9680,8
421,15530,6
421,20737,9
421,24309,10
421,25083,10
421,26640,10
421,31625,7
421,80463,9
421,90622,7
421,93172,8
421,93891,10
421,110261,6
421,117041,8
421,119447,10
421,121859,10
421,122382,8
421,130815,10
421,132449,9
421,138830,10
421,143604,8
421,156148,10
421,192666,6
421,193687,9
421,194553,6
421,208304,9
421,209245,7
422,328,5
422,483,6
422,6437,7
422,10148,9
422,22319,10
422,41460,4
422,50408,8
422,89855,5
422,96796,7
422,104785,9
422,123702,10
422,131791,1
422,143706,10
422,152029,2
422,180276,5
422,181472,5
423,328,6
423,1561,7
423,6269,9
423,25013,10
423,26274,1
423,41492,7
423,50408,7
423,68570,6
423,83601,5
423,83773,6
423,89855,5
423,93172,4
423,113740,9
423,131669,10
423,143706,10
423,155003,2
423,175218,4
423,180276,6
423,184349,2
423,205702,10
424,328,7
424,36151,7
424,41460,4
424,45992,2
424,61157,10
424,68989,7
424,83601,5
424,83773,6
424,89855,7
424,97111,1
424,122382,7
424,126293,8
424,127514,5
424,131915,5
424,156148,10
424,173384,8
424,195268,4
425,1721,10
425,71636,10
426,6036,8
426,24294,9
426,54759,5
426,75169,10
426,97111,1
426,110327,7
426,120169,8
426,131915,5
426,135161,7
426,140729,10
426,155380,5
426,156148,10
426,160731,6
426,183960,10
426,213358,5
427,70692,7
427,71636,10
427,82962,5
427,113157,10
427,154345,10
427,216006,1
428,328,6
428,26274,1
428,92078,5
428,155003,2
428,184349,2
428,195268,2
429,6932,6
429,11265,7
429,31116,7
429,33125,9
429,33216,10
429,66787,7
429,71570,10
429,81470,10
429,113157,10
430,6932,5
430,22327,7
430,25978,9
430,31116,6
430,33216,10
430,71570,10
430,96663,7
430,122905,1
431,12006,6
431,54759,5
431,104565,6
431,135161,8
431,156148,10
432,5962,7
432,6437,5
432,20737,8
432,23795,6
432,31869,8
432,51399,7
432,51895,3
432,65602,10
432,65679,6
432,68570,9
432,68716,5
432,68989,6
432,75169,10
432,83601,5
432,93172,8
432,97655,10
432,102328,1
432,107776,3
432,114613,1
432,121609,5
432,122382,7
432,156908,10
432,162707,2
432,205930,10
434,6269,9
434,20737,9
434,25083,10
434,26084,10
434,33006,9
434,41492,8
434,51399,10
434,60983,5
434,63063,10
434,74617,10
434,75169,10
434,83601,7
434,85407,9
434,88269,10
434,90622,9
434,106977,6
434,111862,6
434,118322,10
434,119447,10
434,121859,10
434,122382,10
434,130815,10
434,143604,8
434,152830,9
434,156148,10
434,193687,9
434,194553,6
434,208516,10
434,208748,8
434,216793,5
435,72946,8
435,74257,8
435,74958,1
435,117981,10
436,328,7
436,5962,5
436,12513,10
436,41460,4
436,54759,5
436,61157,10
436,89855,6
436,98678,10
436,101003,6
436,123702,10
436,126293,5
436,131915,9
436,181472,6
437,98369,10
437,109101,8
437,117981,10
438,34328,7
438,72946,8
438,101963,7
438,109101,9
438,112056,1
438,117981,10
438,135270,8
439,30400,10
439,52391,10
439,98369,4
439,109101,6
439,117981,9
440,22319,10
440,31116,8
440,33125,10
440,65854,1
440,81470,10
441,1721,5
441,22319,10
441,34328,7
441,71636,10
441,72946,6
441,74958,1
441,93681,10
442,22327,7
442,31116,5
442,33216,9
442,82962,6
443,5670,8
443,6036,10
443,7006,9
443,7724,7
443,10148,10
443,11861,7
443,12006,10
443,36964,7
443,39095,6
443,61157,10
443,73967,7
443,76596,6
443,83773,7
443,89548,5
443,117775,10
443,131791,10
443,149421,3
443,184349,2
444,328,6
444,1029,7
444,6036,9
444,6437,7
444,12006,8
444,16546,5
444,18287,8
444,21497,10
444,22319,10
444,24294,9
444,36151,7
444,39095,8
444,50408,9
444,54759,5
444,61157,10
444,67003,8
444,68989,6
444,73107,8
444,75169,10
444,89548,4
444,89855,7
444,98678,10
444,101003,8
444,110327,10
444,114577,10
444,123702,10
444,131669,10
444,138830,10
444,155380,6
444,160731,6
444,175218,7
444,181472,7
444,213358,9
444,219711,6
445,133,3
445,7724,7
445,10148,10
445,11861,5
445,24294,9
445,25013,10
445,26084,8
445,26485,9
445,36964,7
445,37184,9
445,45992,4
445,50408,6
445,56397,7
445,60983,5
445,61157,10
445,65679,4
445,68570,8
445,72481,10
445,75169,10
445,89543,8
445,96635,7
445,102328,1
445,107776,1
445,113740,9
445,127514,5
445,130970,10
445,156369,10
445,162707,2
445,176744,5
445,180504,8
445,184349,2
445,193216,8
445,195268,6
445,205930,10
445,208748,7
446,7006,10
446,26485,8
446,36964,7
446,39095,8
446,41460,4
446,51399,7
446,54929,10
446,56397,8
446,60983,7
446,65602,10
446,68716,9
446,73967,10
446,83601,5
446,83773,6
446,96796,5
446,101384,10
446,102328,8
446,104401,3
446,107776,3
446,121609,5
446,130970,10
446,138830,10
446,173384,8
446,175218,5
446,176744,5
446,180276,7
446,180504,8
446,193687,9
446,208748,6
446,209245,7
447,483,6
447,9727,4
447,15530,8
447,17400,8
447,20737,8
447,25731,5
447,33006,7
447,36964,9
447,51359,7
447,60983,5
447,72481,8
447,73967,7
447,75169,10
447,89543,8
447,102328,10
447,106977,10
447,110261,6
447,117041,8
447,117775,10
447,121116,8
447,121859,10
447,122382,7
447,128293,9
447,150020,7
447,156148,10
447,162707,2
447,173384,6
447,192666,1
447,193687,8
447,194553,5
447,216006,1
448,1561,7
448,5962,4
448,7006,8
448,7724,7
448,9727,4
448,10148,10
448,14258,10
448,16546,5
448,19006,10
448,20108,8
448,20737,7
448,24294,7
448,25731,5
448,26084,10
448,26193,10
448,33006,7
448,36964,6
448,37122,7
448,37184,9
448,38648,5
448,41492,6
448,44077,6
448,50408,6
448,51359,7
448,54929,10
448,63063,10
448,65602,10
448,65679,5
448,67003,5
448,68716,8
448,72481,8
448,72901,1
448,83601,5
448,94997,7
448,96796,8
448,97111,1
448,105660,8
448,106977,10
448,110261,6
448,111862,7
448,114613,1
448,116926,10
448,119447,10
448,121116,7
448,121859,10
448,122382,5
448,127514,8
448,130970,10
448,132860,10
448,149421,5
448,150020,6
448,156908,10
448,162707,4
448,173600,7
448,179192,8
448,184349,2
448,192666,1
448,193687,8
448,194553,5
448,195268,2
448,201897,6
448,208748,6
448,209245,6
448,211736,9
449,52391,10
449,98369,4
450,907,7
450,2127,7
450,9680,7
450,9727,7
450,12795,7
450,15406,5
450,15530,6
450,21497,10
450,27528,7
450,30030,4
450,34219,8
450,36583,8
450,36793,10
450,42490,10
450,44262,3
450,46687,7
450,47534,9
450,54982,8
450,65218,10
450,74829,10
450,93458,7
450,93891,10
450,97023,8
450,97315,10
450,100855,10
450,101384,10
450,119447,10
450,121859,10
450,126924,6
450,156148,10
450,167976,9
450,193687,8
450,194553,6
450,201897,6
450,202830,10
450,208304,5
450,210831,7
451,1561,7
451,7679,5
451,26084,10
451,36964,7
451,38648,6
451,43715,10
451,54929,10
451,60983,5
451,63063,10
451,65679,5
451,68570,7
451,83773,6
451,96329,4
451,96796,8
451,102328,4
451,107776,6
451,117041,8
451,119447,10
451,119962,7
451,126293,6
451,156148,10
451,162707,4
451,176744,5
451,208748,7
451,216793,5
452,31116,10
453,72946,6
453,74958,1
453,84859,6
453,86442,3
453,112056,6
453,117981,10
454,1721,9
454,3248,10
454,7138,6
454,22319,10
454,31116,10
454,33125,7
454,33216,9
454,65854,1
454,73728,8
454,81470,10
454,126047,8
455,328,8
455,483,6
455,5962,8
455,11861,7
455,20737,9
455,22319,10
455,25013,10
455,41492,4
455,43836,10
455,54929,10
455,65602,10
455,68989,5
455,83773,6
455,94117,7
455,97655,10
455,102328,5
455,106977,10
455,107776,9
455,126293,8
455,130970,10
455,131669,10
455,143706,10
455,152830,6
455,155003,2
455,156148,10
455,156908,10
455,180276,5
455,180504,8
455,184349,2
455,193216,8
456,6932,5
456,13857,1
456,16066,2
456,25978,7
456,27728,1
456,31116,5
456,33125,8
456,71570,10
456,74257,7
456,97992,8
456,104785,7
456,113157,10
457,31625,6
457,35647,10
457,90622,7
457,121859,10
457,143604,8
457,156148,10
457,211736,9
458,3132,4
458,7724,7
458,12107,10
458,20737,8
458,24309,6
458,25083,10
458,30030,6
458,31625,7
458,48463,7
458,54380,7
458,60983,6
458,80463,9
458,93172,6
458,93681,10
458,93891,10
458,97315,8
458,111862,6
458,121116,8
458,121859,10
458,130815,10
458,156148,10
458,162783,5
458,193687,9
458,194553,7
458,205930,10
458,208304,9
458,208748,5
459,328,2
459,1561,5
459,6036,8
459,7006,6
459,7679,5
459,10531,1
459,12513,10
459,12788,8
459,14258,2
459,16066,4
459,19006,10
459,20737,9
459,36964,7
459,37184,4
459,39095,1
459,50408,6
459,51399,7
459,65602,10
459,68989,4
459,72481,8
459,83601,1
459,83773,4
459,89543,7
459,91375,7
459,94117,1
459,96329,1
459,96796,6
459,97111,1
459,98678,10
459,104565,5
459,113740,9
459,114613,1
459,125294,7
459,131446,5
459,131791,2
459,132860,10
459,143706,1
459,155380,6
459,156369,1
459,156908,10
459,162707,1
459,176904,5
459,180276,2
459,180504,8
459,184349,2
459,194553,5
459,202543,5
459,205930,10
459,211736,9
460,20737,9
460,23795,10
460,24309,10
460,25083,10
460,26640,8
460,31625,7
460,35647,10
460,37184,10
460,90622,9
460,93891,10
460,102328,10
460,121859,10
460,130815,10
460,143604,8
460,192666,5
460,193687,5
460,194553,7
460,208304,10
460,209245,8
461,1029,5
461,7749,6
461,10148,10
461,12788,8
461,13857,1
461,14258,10
461,16546,4
461,19006,10
461,34848,10
461,36151,7
461,38648,5
461,39095,4
461,40998,6
461,41460,4
461,45992,5
461,54929,10
461,60983,5
461,61157,10
461,65679,6
461,67003,4
461,72481,8
461,83773,6
461,89548,2
461,89855,6
461,92078,6
461,96329,3
461,96796,6
461,97111,2
461,102328,1
461,105660,8
461,107776,3
461,114577,10
461,117775,10
461,120169,8
461,121205,8
461,122037,7
461,122382,7
461,126293,8
461,131669,10
461,145007,9
461,156908,10
461,173600,7
461,179192,6
461,180276,7
461,180504,8
461,184349,2
461,193216,7
461,202509,7
461,216793,10
462,44077,7
462,94997,8
462,117041,8
462,121116,7
462,121859,10
462,173384,8
462,192666,1
462,193687,9
462,196502,10
462,208748,7
463,73107,7
464,907,7
464,2127,8
464,7219,4
464,9680,6
464,12107,10
464,12795,7
464,15406,4
464,15530,7
464,21497,10
464,24309,10
464,25083,10
464,27528,5
464,30030,3
464,31625,7
464,34219,7
464,36583,7
464,36793,10
464,44262,4
464,46687,6
464,48463,7
464,51359,5
464,54380,7
464,54982,7
464,74617,10
464,74829,10
464,80463,9
464,93172,6
464,93458,7
464,93891,10
464,97315,4
464,100855,10
464,115732,10
464,117041,8
464,121859,10
464,126924,6
464,127341,10
464,130815,5
464,139552,10
464,143604,5
464,156148,10
464,162783,4
464,163100,2
464,182280,5
464,193687,8
464,194553,7
464,201897,6
464,205930,10
464,208304,6
464,208748,6
464,210831,6
465,328,8
465,483,7
465,1561,7
465,5962,8
465,7679,5
465,12513,10
465,12788,8
465,14258,10
465,20737,9
465,26084,9
465,31869,8
465,34848,10
465,35647,10
465,40998,8
465,41460,5
465,43715,10
465,50408,8
465,51399,8
465,54929,10
465,65602,10
465,65679,7
465,67003,7
465,68989,7
465,72481,8
465,73967,8
465,76524,10
465,83601,5
465,83773,6
465,89548,7
465,89855,6
465,91375,7
465,94117,6
465,96329,6
465,96796,7
465,97111,1
465,102328,5
465,104565,6
465,107776,6
465,114613,1
465,119447,10
465,121205,9
465,125294,9
465,131446,7
465,131791,4
465,138830,10
465,143706,10
465,155380,6
465,156369,10
465,156908,10
465,162707,4
465,176904,5
465,180276,6
465,180504,8
465,193216,10
465,194553,5
465,202509,8
465,205930,10
465,208516,8
465,209245,8
465,211736,8
466,7749,6
466,10148,10
466,10628,8
466,13857,5
466,25731,4
466,26193,10
466,39095,6
466,44077,6
466,60983,4
466,94997,7
466,106977,10
466,120169,8
466,121859,10
466,122037,7
466,122382,7
466,132449,7
466,155380,6
466,156148,10
466,162707,2
466,176904,5
466,181472,4
466,192666,3
466,193687,9
466,201897,8
466,208748,6
466,209245,6
466,216793,2
467,1721,6
467,22319,10
467,33216,10
467,71636,10
467,81470,10
467,85407,7
467,96663,8
467,113157,10
467,122905,1
467,147383,8
468,907,9
468,2127,9
468,9680,8
468,12795,8
468,15406,6
468,15530,9
468,21497,10
468,24309,10
468,27528,10
468,30030,7
468,31625,7
468,34219,10
468,35647,10
468,36134,10
468,36583,10
468,36793,10
468,42490,10
468,44262,10
468,48463,6
468,54380,8
468,54982,10
468,74617,10
468,74829,10
468,80463,9
468,90622,9
468,93172,9
468,93458,10
468,93891,10
468,97023,8
468,97315,8
468,100855,10
468,121859,10
468,126924,10
468,127341,10
468,130815,10
468,156148,10
468,162783,9
468,163100,4
468,193687,8
468,194553,7
468,201897,8
468,205930,10
468,208304,10
468,208748,7
469,31116,5
469,33216,10
470,30400,10
470,52391,10
470,81498,9
470,109101,8
470,112056,4
470,117981,10
471,1347,2
471,6036,7
471,54759,5
471,98678,10
471,104565,5
471,131791,3
471,135161,7
471,156148,10
471,183960,10
471,213358,8
472,31116,10
473,22327,10
473,33216,10
473,70692,10
473,71636,10
473,85407,10
473,104785,10
474,22327,7
474,33216,9
474,57238,10
474,71636,10
474,82962,1
474,96663,8
474,122905,1
475,10148,10
475,10628,8
475,15530,8
475,20737,9
475,26084,9
475,26640,8
475,33006,8
475,41492,5
475,44077,9
475,45992,4
475,61157,10
475,89543,8
475,96329,4
475,96635,7
475,96796,5
475,97655,10
475,101384,10
475,111862,7
475,121859,10
475,122382,8
475,127514,5
475,156148,10
475,162707,6
475,179192,8
475,180504,8
475,192666,2
475,193687,8
475,202509,8
476,3132,6
476,7138,6
476,9680,7
476,12107,10
476,12795,9
476,15406,7
476,20737,9
476,21497,10
476,22319,10
476,23795,1
476,24309,9
476,25083,10
476,27528,7
476,30030,8
476,34219,8
476,44077,6
476,48463,7
476,50408,9
476,54380,7
476,54929,10
476,67003,8
476,68989,10
476,71636,10
476,72481,8
476,74617,10
476,75169,10
476,83601,7
476,88269,9
476,93172,6
476,93681,10
476,93891,10
476,97315,9
476,100855,10
476,105660,7
476,107776,9
476,115732,10
476,117041,7
476,119962,7
476,121859,10
476,122382,7
476,127341,10
476,130815,10
476,131669,10
476,132860,10
476,143604,6
476,156148,10
476,162783,7
476,163100,4
476,193687,9
476,194553,7
476,201897,8
476,208304,8
477,33216,10
477,71636,10
478,6036,8
478,16546,9
478,24294,9
478,26274,1
478,120169,8
478,135161,7
478,140729,10
478,156148,10
478,159680,10
478,205702,10
479,52391,10
479,98369,8
479,117981,10
480,7006,8
480,149421,10
480,179192,7
481,133,5
481,25731,4
481,72481,8
481,89543,8
481,94997,7
481,117041,8
481,118322,10
481,121116,7
481,162707,4
481,192666,1
481,193687,8
482,52391,10
483,1721,5
483,3248,2
483,6932,6
483,7138,7
483,33216,9
483,50216,7
483,57238,10
483,71570,10
483,71636,10
483,74257,9
483,84859,5
483,96663,7
483,97992,10
483,99476,7
483,104785,8
483,113157,10
483,114613,1
483,126047,6
483,135270,5
483,144908,1
483,206613,5
484,10148,10
484,12006,6
484,20737,7
484,26193,10
484,26485,7
484,33006,5
484,37184,9
484,43407,5
484,60983,6
484,68989,6
484,96796,5
484,111862,7
484,121116,9
484,121859,10
484,122382,4
484,156148,10
484,175218,3
484,192666,1
484,193687,8
484,194553,7
484,201897,7
484,208748,6
485,7724,7
485,14258,10
485,16546,9
485,39095,7
485,45992,4
485,72481,8
485,83773,6
485,89855,6
485,96329,7
485,97655,10
485,98678,10
485,119962,7
485,155003,2
485,180276,7
485,182280,5
485,202543,5
485,213358,10
485,216793,10
486,22319,10
486,63228,9
486,72946,7
486,74958,1
486,101963,7
487,25013,10
487,54759,5
487,72901,1
487,83773,6
487,89855,6
487,123702,10
487,131791,4
487,131915,5
487,155380,5
487,182280,4
487,185310,8
488,12006,5
488,12513,9
488,50408,8
488,54759,5
488,83773,7
488,89548,4
488,89855,5
488,98678,10
488,104565,4
488,110327,7
488,131791,4
488,131915,5
488,156148,10
489,2393,7
489,33216,10
489,34328,8
489,70692,7
489,71636,10
489,74099,7
489,85407,7
489,113157,10
489,119434,5
489,122905,1
489,147383,8
490,2127,7
490,6437,7
490,14258,10
490,16546,2
490,17400,7
490,20737,9
490,26485,5
490,33006,6
490,36964,7
490,37122,8
490,37184,8
490,43407,7
490,50408,6
490,60983,5
490,65602,10
490,72481,8
490,94997,6
490,102328,1
490,117775,10
490,121859,10
490,122382,6
490,128293,8
490,132449,8
490,156148,10
490,192666,7
490,193687,9
490,196502,10
490,201897,6
490,211736,9
491,1721,4
491,22319,10
491,22327,7
491,31116,6
491,33216,9
491,65854,1
491,96663,6
491,126047,5
492,30400,10
492,52391,10
492,81498,10
492,98369,7
492,117981,10
493,7724,6
493,10628,8
493,16546,5
493,20737,9
493,25731,5
493,26640,10
493,33006,5
493,50408,8
493,63063,10
493,68989,6
493,73967,8
493,75169,10
493,96329,4
493,110261,6
493,111862,5
493,121116,8
493,121859,10
493,122382,7
493,149421,5
493,192666,1
493,193687,9
494,133,3
494,483,7
494,5670,8
494,7679,5
494,7724,7
494,12006,6
494,14258,9
494,26084,8
494,26485,8
494,36964,7
494,43715,10
494,51359,7
494,54929,10
494,61157,10
494,63063,10
494,65679,3
494,72481,8
494,73967,7
494,83601,6
494,89543,9
494,96796,7
494,104401,8
494,107776,6
494,125294,8
494,126293,8
494,132860,10
494,156369,10
494,162707,4
494,175218,5
494,176744,7
494,176904,5
494,184349,2
494,205930,10
494,208516,8
494,208748,6
494,211736,9
495,328,7
495,5670,9
495,5962,8
495,6269,7
495,7749,7
495,10148,10
495,11861,6
495,12788,8
495,16546,7
495,20108,8
495,20737,9
495,27728,2
495,31869,8
495,32711,8
495,36151,8
495,40998,9
495,41492,4
495,43836,10
495,50408,8
495,51895,4
495,54929,10
495,61157,10
495,65602,10
495,65679,7
495,68570,7
495,73967,8
495,75169,10
495,76524,10
495,83773,10
495,89543,8
495,89548,7
495,94117,7
495,96329,4
495,96796,8
495,97111,3
495,102328,10
495,106977,6
495,114613,4
495,116926,10
495,122037,9
495,126293,8
495,128293,7
495,130970,10
495,135273,7
495,155380,5
495,156908,10
495,159680,10
495,160731,7
495,179192,9
495,180276,6
495,180504,8
495,181472,7
495,182280,7
495,184349,2
495,193216,9
495,195268,2
495,202543,5
495,205930,10
495,208748,6
495,209245,6
496,7724,9
496,7749,10
496,10628,9
496,15530,10
496,20737,7
496,26193,10
496,26640,9
496,31869,9
496,33006,7
496,35647,10
496,37184,10
496,60983,9
496,65602,10
496,72481,8
496,86832,10
496,96796,7
496,102328,10
496,110261,8
496,117041,8
496,121859,10
496,122382,10
496,138830,10
496,149421,10
496,150020,6
496,152830,7
496,156148,10
496,156908,10
496,160731,7
496,173384,10
496,180276,7
496,193687,8
496,208748,6
497,7138,6
497,33216,9
498,89855,6
499,1029,7
499,12006,7
499,19006,10
499,25013,10
499,50408,9
499,54759,5
499,83773,6
499,89855,7
499,101003,5
499,121609,7
499,131791,5
499,131915,5
499,138830,10
499,152029,2
499,182280,5
499,183960,10
499,185310,8
499,213358,10
500,30400,9
500,109101,8
500,112056,5
500,117981,10
501,22319,10
501,31116,5
501,33216,9
501,65854,1
501,81470,10
502,11265,7
502,25978,7
502,31116,8
502,33216,10
502,66787,7
502,73728,8
502,74099,8
502,81470,10
502,113157,10
502,131867,10
503,10148,10
503,14258,10
503,89855,6
503,143706,7
503,150020,7
503,181472,5
503,208516,6
504,907,7
504,3132,7
504,9680,8
504,12795,8
504,15406,7
504,21497,10
504,24309,7
504,27528,7
504,30030,6
504,34219,9
504,35647,10
504,36134,10
504,36583,9
504,36793,10
504,42490,10
504,44262,10
504,46687,10
504,47534,10
504,50408,9
504,51895,3
504,54982,10
504,65218,10
504,74829,10
504,86832,10
504,90622,9
504,93458,10
504,93891,10
504,97023,8
504,97315,8
504,100855,10
504,115732,10
504,121859,10
504,126924,5
504,127341,10
504,130815,10
504,139552,10
504,156148,10
504,167976,10
504,193687,7
504,194553,6
504,205930,10
504,208304,8
504,210831,6
505,907,7
505,2127,8
505,9680,7
505,12107,10
505,12795,6
505,15406,5
505,15530,9
505,21497,10
505,24309,10
505,27528,6
505,30030,7
505,34219,10
505,36134,5
505,36583,9
505,36793,10
505,44262,8
505,46687,8
505,65218,10
505,74617,10
505,74829,10
505,93458,7
505,93891,10
505,97023,8
505,97315,9
505,100855,10
505,111862,7
505,121859,10
505,126924,4
505,127341,10
505,130815,7
505,139552,10
505,143604,6
505,156148,10
505,162783,7
505,163100,5
505,193687,8
505,194553,7
505,201897,9
505,208304,10
505,210831,6
506,6036,8
506,7006,8
506,16546,4
506,20108,6
506,24294,8
506,26274,1
506,34848,10
506,43715,10
506,67003,5
506,101003,7
506,105660,5
506,120169,6
506,131791,5
506,135161,7
506,140729,7
506,150020,6
506,156148,10
506,179192,6
506,182280,5
506,205702,10
507,6036,8
507,6269,9
507,7749,7
507,20737,8
507,26640,9
507,33006,6
507,37122,8
507,37184,9
507,60983,6
507,96635,7
507,113740,9
507,120169,8
507,121116,8
507,121859,10
507,162707,3
507,180504,8
507,182280,7
507,192666,1
507,193687,8
507,196502,10
507,201897,5
507,202509,7
507,216006,1
508,60983,8
508,96796,7
508,102328,9
508,126293,8
508,130970,10
508,162707,4
509,33216,10
509,71636,10
510,1721,6
510,22319,10
510,31116,5
