eventId,description
942354169169687,"REACHES (Chicago/US)

Reaches is the solo moniker of Chicago based, multi-instrumentalist Justin Randel. The avant-pop of Reaches' debut album ""I Am Alive And Well"" has the wide-eyed, exploratory spirit of early 80s popular music, but without dipping into the same cliches and tropes of the era. Asymmetrical synth melodies dance over a bed of off-kilter electronic ostinatos, sounding simultaneously familiar and alien, infectious yet disorienting. The juxtaposition between the cool and calm production and the raw emotionality of the vocals, which range from cheekily playful, to heartbreakingly devastating is like an aural accompaniment to the dizzying cinematic technique dolly zoom. In the end, the technique creates an emotional effect that can be rare in electronic music.  Justin Randel's primal, uninhibited warble recalls a more unhinged, more psychedelic Ian Curtis, going from brooding to manic in seconds. At its heart, ""I Am Alive And Well"" is compelling pop record, delivered in a surrealist, weirdo package.

LOADS OF NOTHING

Loads Of Nothing is a french dj and live performer. Inspired by the european and american underground electronic music scene, he has been performing in many venues and clubs in Asia over the past 10 years. Now based in Saigon he is here to deliver the best electronic music.

★★★

REACHES (Chicago/US)

Reaches la biet danh duoc dat cho nhac si, nhac cong Justin Randel tu Chicago. Album dau tay ve dong nhac Avant-pop cua Reaches : ""I Am Alive And Well"" mang tinh than kham pha, tim toi cua nhung bai nhac pho bien vao dau thap nien 80 nhung khong hoan toan chim sau vao ngu y va cac an ban tuong tu cua thoi dai. Giai dieu bat doi cua loai dan tong hop nhay mua tren chiec giuong cua nhung tieng bass dien tu don dap lien tuc, nghe co ve vua quen ma vua la. Su ke nhau giua nhung san pham tuyet voi, diem tinh va xuc dong cua nhung giong ca voi nhau, tu mot chut ngo ngao, vui tuoi den mot chut buon ba, sau lang nhu mot ban hop tau duoc vang len tao cam giac chong mat nhu the su dung ""dolly zoom"" trong phim anh. Cuoi cung, ky thuat tao nen mot hieu qua cam xuc co the noi la hiem co trong am nhac dien tu hien nay. Thuo bat dau cua Justin Randel, tieng hot khong bi bo hoang da goi lai mot Ian Curtis dien dien, lang lang, moi thu di tu suy tu den mat tri chi trong vai giay. Trong trai tim cua no, ""I Am Alive And Well"" la mot ban Pop hap dan, dan ta toi mot khong gian sieu thuc, ky la.

LOADS OF NOTHING

Loads Of Nothing la 1 DJ trinh dien live nguoi Phap. Lay cam hung tu dong nhac dien tu duong pho cua Chau Au va Chau My, anh da trinh dien rat nhieu tu diem va hop dem tai chau A hon 10 nam qua. Va gio se la luc anh ay se mang nhung ban nhac dien tu tuyet voi nhat den voi Sai Gon.

★★★

http://www.webefriendsrecords.com/i-love-you"
1574244779504289, 
1667371076875337,"HOI NGHI MO PHONG VE BIEN DOI KHI HAU – MINI COP 21
Thoi gian: 17 – 18/11/2015 
Dia diem: Dai hoc Hoa Sen, tp HCM
Doi tuong tham gia: Sinh vien tai cac truong dai hoc, cao dang va trung cap tai tp HCM

Dang ky tham gia tai: http://goo.gl/forms/vVGP3JVc24
HAN DANG KY: 23H 13.11.2015
---------
“Nam 2015 la nam nong nhat trong lich su”
“Viet Nam: Mot phan dong bang song Cuu Long se bien mat?”
“Maldives: Ca nuoc phai di ti nan vi bien doi khi hau”
“Tong thong My keu goi: Bien doi khi hau la thach thuc lon nhat”

Bien doi khi hau la co thuc. La mot nguoi dan, ban khong muon ganh chiu nhung tac dong khi hau nghiem trong! La mot lanh dao, ban co the lam gi?

NGAY MAI BAT DAU TU HOM NAY. GIOI TRE KHONG CHO DOI!

Cuoi thang 11 toi day, Hoi nghi cac ben tham gia Cong uoc khung cua Lien Hop Quoc ve bien doi khi hau lan thu 21 (COP21) se dien ra tai Paris. Day la su kien mang tinh chat quyet dinh doi voi cuoc chien chong bien doi khi hau toan cau, voi muc tieu dat duoc mot thoa thuan quoc te nham gioi han nhiet do trai dat nong len khong qua 2°C dong thoi keu goi dong gop tai chinh cho Quy Khi hau Xanh ho tro cac nuoc dang phat trien ung pho voi bien doi khi hau.

Khong can phai la lanh dao quoc gia hay phai den Paris, ban cung co the trai nghiem cam giac tham gia dam phan bang cach dang ky tham du

HOI NGHI MO PHONG VE BIEN DOI KHI HAU – MINI COP 21

Tai su kien, 50 ban tre se nhap vai dai dien lanh dao cua hon 10 quoc gia va Lien hiep quoc de cung thuong thuyet ve cac giai phap khi hau toan cau. Day la co hoi de cac ban tre hieu duoc nhung thach thuc ma the gioi dang phai doi mat truoc them hoi nghi, boi canh dam phan cung nhu quan diem cua cac quoc gia. Day la co hoi de cac ban tre - nhung lanh dao tuong lai dat minh vao vi tri dung dau trong viec giai quyet nhung van de cang thang nhu muc tieu cat giam khi thai hay muc cam ket dong gop tai chinh cho Quy Khi hau Xanh. Va ngay mai bat dau tu hom nay, gioi tre se cung chia se trach nhiem, y thuc va hanh dong tich cuc de cuu khi hau.

Ngay sau dam phan la Le trao giai nha dam phan xuat sac va tiec chieu dai tai khach san Sai Gon, 47 Dong Du, Quan 1, thanh pho Ho Chi Minh tu 15:30 toi 18:00 gio cung ngay. Ba (03) ca nhan the hien xuat sac nhat se nhan duoc nhung chiec xe dap tre than thien voi moi truong. Tat ca thanh vien tham gia dam phan se duoc trao tang chung nhan tu phia doan Lien minh chau Au.

Su kien co su tham gia cua Dai dien Phai doan Lien minh Chau Au tai Viet Nam, cung nhieu khach moi den tu cac co quan nha nuoc, cac to chuc phi chinh phu cung nhu cac co quan thong tan bao chi khac. 

Su kien duoc to chuc boi Du an Ngoai giao va Tiep can Cong chung thuoc Lien minh Chau Au tai Viet Nam (EU-PDO) voi su ho tro cua Truong Dai hoc Hoa Sen.  

Thong tin lien he:
- Ms. Le Thi Thu Hang, Can bo phu trach to chuc su kien tai EU-PDO
  Tel: +84-4-3267-6035 | Email: hang.le@eu-pdo.vn
- Ms. Dang Thuy Duong, Can bo du an, Trung tam Song va Hoc tap vi Moi truong va Cong dong (Live&Learn)
  Tel: 098 209 2912 | Email: duong.dangthuy@livelearn.org"
1654600748150652,"Have fun and learnt alot in Sonus Level 1 course?

Ban muon nang cao su tu tin khi noi tieng Anh?
Ban muon cuoc dam thoai tieng Anh cua minh troi chay hon nua va tu nhien nhu nguoi ban xu?
Ban muon nang cao diem noi tieng Anh trong IELTS?

Welcome to Level 2 !!
Khoa hoc cap do 2 se giup ban thuan thuc hoa ky nang giao tiep tieng Anh 
Level 2 gom 5 bai hoc trong 6 buoi ( 2 buoi/ tuan)

Bai 1: Cách phat am tu nhien 
Bai 2: Trong am cua cau va trong am tuong phan
Bai 3: Doc luot
Bai 4: Ngu dieu
Bai 5: Ky nang ngat cau trong Tieng Anh

Nhanh tay dang ky cho khoa Level 2 de tu tin hon voi ky nang tieng Anh cua minh nhe
Dieu kien dau vao : Hoc vien da hoan thanh khoa Level 1 tai Sonus
Moi thac mac xin lien he: 0903924407 ( Chau), 0906 79 76 75 ( Nga)"
533714410128929,"CanCham teams up with the Canadian Consulate to bring you the next Breakfast Club on ""Start-ups in Vietnam."" Listen to investors, founders and incubators share their perspectives. Join us on Wednesday, November 18th, 7-9am at L'Usine. Registration is now open at hcmc@canchamvietnam.org.
1. The New Age of Venture Capital, by Eddie Thai, Venture Partner, 500 Startups 
2. Entrepreneurship starts with making, by Hoang Anh, Start-up incubator, Fablab Saigon 
3. Startup in Vietnam: Bootstrapping your startup in Vietnam, by Mike Tran, Founder & CEO, Ticketbox 
4. Accelerating Nonprofit Success, by Dana Doan, Nonprofit incubator, LIN Center 
5. Start-up with a social cause, by Hang Mai, Founder, Xanh Shop"
710550929046509,"We're coming to Ho Chi Minh City, Vietnam to meet with fabulous families and we invite you to join us.

Learn more about our welcoming boarding program for girls in Grades 6-12, all girls high school for Grades 8-12 and unique on-campus equestrian riding program.

Connect with us to book your personal appointment with Iqbal Parekh at admissions@qms.bc.ca.

Apply today for January or September 2016! We prepare students for university, for higher education, for life."
453667674816044,"EVENT OVERVIEW

The Vietnam Retail Banking Forum (formerly ASEAN Bankers Forum) is the national leading event in the retail banking industry, which provides a prestigious and comprehensive forum for top bankers

MAIN TOPICS OF DISCUSSIONS
- Overview of retail banking IT priorities for 2015: Challenges and Opportunities
- Current developments and future innovations of customer service technology solutions for Financial institutions
- A glimpse into the future of Mobile banking
- Transformation approach to close the gap between the current and target Risk-IT architecture
- Analytic Tools for Better Financial Investment Decisions
- Smart Cloud-based Security Initiatives
- Achieving the Omni-Channel Vision: Meeting 21st-Century-Customer Demands
- Mobility: The next wave of Innovation in Improving Customer Experience
- The Changing Dynamics of Payments and Use of Social Media

CONFERENCE THEME

""NEXT-GENERATION RETAIL BANKING:
CUSTOMER-CENTRIC AND TECH-SAVY MODEL""


FIND US:

Web: http://www.bankers.org.vn/2015/index.php?lang=en

Linkedin: https://www.linkedin.com/company/6585329?trk=tyah&trkInfo=clickedVertical%3Ashowcase%2CclickedEntityId%3A6585329%2Cidx%3A3-1-8%2CtarId%3A1444012709839%2Ctas%3AVietnam%20Retail


CONTACT US

For Sponsorship & Speaker Registration Enquiries

Ms. Nguyen Van Anh 
Event Director 
Tel: +844 39 33 56 11 ext. 18 
Email: anh_nguyen@idg.com.vn 

For Delegate Registration Enquiry

Mr. Nguyen Vinh Nguyen
Tel: +844 3933 5611 ext. 27
Email: nguyen_nguyen@idg.com.vn

#vietnamretailbankingforum2015"
1026266517404863,"Nganh Do hoa - Trung tam Tin hoc DH Khoa hoc Tu nhien TP.HCM khai giang cac chuong trinh dao tao Do hoa khoa 219 - ngay 18/11/2015. Voi nhieu chuyen nganh danh cho nguoi moi bat dau:

★ KY THUAT VIEN DO HOA (6 thang), bao gom:
✔ Thiet ke Do hoa 2D (cho nguoi moi bat dau)
✔ Thiet ke Do hoa nang cao
✔ Thiet ke Web
✔ Thiet ke 3D Noi that
✔ Thiet ke 3D Phim quang cao
➡ Tang 1.500.000D hoc phi

★ CHUYEN DE DO HOA NGAN HAN (1,5 thang), bao gom:
✔ Do hoa 2D: Photoshop, Illustrator, Corel, Indesign
✔ Chuyen de ve Game 2D
✔ Thiet ke Website toan phan: HTML5, Animation, Responsive
✔ Thiet ke ban ve ky thuat: Autocad 2D, 3D, 3Ds Max
✔ Chuyen de xu li phim, 3D quang cao
➡ Uu dai len den 25% hoc phi + tang 50.000D khi dang ky online

▶ Dang ky online va xac nhan hoc phi uu dai trong vong 48h: https://goo.gl/kUJa1h
✽ Thong tin chi tiet ve lich hoc va hoc phi vui long truy cap: http://t3h.vn/Dohoa/tinkhaigiang.html
☏ Hotline: 0914 251 119"
947821865304797,"Thong tin chi tiet ve cac nghe si, lich dien cua lien hoan co tai

http://25yearseuvietnam.vn/eumusic2015. 

Ve moi duoc phat tu 9g ngay 16-11 tai Vien Goethe Ha Noi (56 – 58 Nguyen Thai Hoc), Trung tam van hoa Phap (24 Trang Tien); tai Vien Goethe TP.HCM (18 Duong so 1, Cu xa Do Thanh, Q.3) va Vien trao doi Van hoa voi Phap (31 Thai Van Lung, Q.1, TP.HCM)."
937517256296015,"Cac sp: sua tam, lotion, nuoc hoa...-> giam den 40% den khi het hang"
1646169172322185,"Buoi giao luu co su hien dien cua:

•	Tien si Ha Huu Phuc – Vu truong, Giam doc Co quan dai dien Bo GD&DT tai TP. HCM.
•	Tac gia  Le Khac Hoan - Pho Tong bien tap Tap chi Giao duc va Xa hoi. Nguyen la nha giao va Pho Tong bien tap Bao Giao duc va Thoi dai, Bao Dan tri, Tap chi The gioi moi, Tap chi Tri tue.
•	Tac gia Do Quoc Anh - Tro ly Bo truong Bo Giao duc va Dao tao. Nguyen la nha giao, Pho Tong bien tap Bao Giao duc va Thoi dai, Tong bien tap Tap chi The gioi moi, Vu truong - Giam doc Co quan dai dien Bo Giao duc va Dao tao tai TP. HCM.
•	Nha giao Uu tu Nguyen Ngoc Ky. 

BUOI GIAO LUU CO DANH TANG 10 QUYEN SACH CHO BAN DOC CO CAU HOI DANH CHO TAC GIAI HAY NHAT."
444907082386350,"Dung truoc nhu cau cua rat nhieu ban doc ve phuong phap Got mat V line chuan style Han va dam bao an toan, AloBacsi da phoi hop cung Benh vien KIM to chuc buoi giao luu truc tuyen voi chu de “Got mat V line style chuan Han” se dien ra vao luc 14h-17h chieu ngay 18/11/2015 voi su hien dien cua NCS.BS Nguyen Huu Nam - bac si dau nganh trong phau thuat khuon mat V Line tham du.
 Mon qua Benh vien KIM mang toi cho cac ban do chinh la: 
 Tang ngay 5.000.000D cho nhung ai dat lich phau thuat got mat V line
 Tang them Voucher 3.000.000D cho dich vu nang mui S line
Thoi han ap dung voucher: TRON DOI 
Cach thuc tham gia:
 Dat cau hoi tai day http://phongvan.alobacsi.vn/…/dang-ky-phong-van-offline.html
 Inbox ve fanpage thong tin nguoi su dung voucher
Nhung thac mac cua cac ban se duoc bac si Nguyen Huu Nam tra loi truc tiep tai buoi giao luu truc tuyen tu 14h - 17h, thu 4, ngay 18/11/2015.
Hay tham gia dat cau hoi ngay tu bay gio de khong bo lo 5.000.000D su dung cho mai sau!"
614073462063699,"TRINITY COLLEGE – CON DUONG DEN DAI HOC MELBOURNE

Tran trong kinh moi quy phu huynh, cac ban hoc sinh den tham du buoi phong van truc tiep voi Thay Ben Wayrne, giam doc tuyen sinh cua Trinity College.
Thoi gian: 16h – 18h ngay 18/11/2015
Dia diem: Van phong AVSS HCM – 99 Nguyen Binh Khiem, P. Da Kao, Quan 1, TPHCM
Hotline dang ky: 0912 98 94 90
Email: avsshcm@theavss.net 
FB: AVSS HCM

 ------------------------------------------------------
Trinity College – Canh cua rong mo 
 Trinity College la con duong tot nhat de chuan bi cho ban buoc vao Dai hoc. 
Trinity College nam ngay trong khuon vien cua Dai hoc Melbourne, thuan loi cho hoc sinh, sinh vien  trong viec tiep can co so vat chat cua truong . Sinh vien hoc tai Trinity College duoc dao tao, ren luyen cac ky nang thuc tien va co ban nhat tu cach trinh bay van de mot cach thuyet phuc, phuong phap hoc hieu qua, den su tu lap, tu tin trong giao tiep. Tai Trinity College, ban se duoc chuan bi ky luong cho chuong trinh dai hoc thong qua cac ky nang:
- Phan tich bien chung (Critical analysis skills)
- Nghien cuu (Reseach skills)
- Tu duy doc lap (Independent thinking skills)
…va nhieu mon hoc co tinh ung dung cao khac.
Tot nghiep Trinity College, ban co the theo hoc bat ky truong Dai hoc nao khac tai Uc.
Rieng voi sinh vien Viet Nam, hau nhu 100% cac ban tot nghiep tu Trinity College deu duoc tiep tuc hoc tai Dai hoc Melbourne.
 
  ------------------------------------------------------
 
Truong Dai hoc danh gia tai Uc – University of Melbourne
University of Melbourne lien tuc dung dau xep hang nhung Dai hoc cua Uc va dang giu vi tri thu 33 toan the gioi (The Times Higher Education World University Ranking 2014 – 2015). Tot nghiep Dai hoc Melbourne dong nghia voi viec ban se tro thanh doi tuong duoc cac nha tuyen dung toan cau san don. Voi nhung khu hoc xa rong rai va trang thiet bi hien dai bac nhat, truong cung cap chuong trinh hoc da dang voi hon 200 nganh hoc. Neu ban co dam me theo duoi nganh Tai chinh, Thuong mai, Cong nghe thong tin hoac nganh Y, University of Melbourne la su lua chon hang dau. Hien co 44,000 sinh vien dang theo hoc o day voi khoang 27,000 du hoc sinh quoc te. Ben canh do, University of Melbourne con dung dau ve ty le hai long cua sinh vien ve co so vat chat cung nhu chat luong giang day cua nha truong. 
 
 
  ------------------------------------------------------
 
AVSS (Australian Visa & Student Services)
 
La to chuc giao duc hang dau tai Uc ho tro du hoc sinh du hoc tai Uc tu nam 1996 voi 12 chi nhanh tai cac nuoc Dong Nam A va 4 van phong tai 4 thanh pho lon cua Uc.
AVSS cung cap dich vu tu van chinh xac va nhiet tinh; ho tro cac ban hoc sinh, sinh vien khong chi o Viet Nam ma con tai Uc. 
 
 ------------------------------------------------------
 
Van phong tu van du hoc Uc AVSS HCM
99 Nguyen Binh Khiem, P. Da Kao, Quan 1, TPHCM
Tel: 3910 7684/85 – 0912 98 94 90
Email: avsshcm@theavss.net 
FB: AVSS HCM
Website: www.theavss.net – www.theavss.vn"
1514772282153569,"Are you interested in studying in the U.S. but have no idea where to start?  Then, this event is for you!  To kick off International Education Week 2015, the U.S. Consulate will be organizing a full-day’s orientation for Vietnamese parents and students.  This event is designed not only to guide Vietnamese students through the decision making process of studying in the U.S., but for those wondering what kind of jobs they can get in Vietnam after studying abroad, you will also hear about employment opportunities in Vietnam. Consular Officers, EducationUSA advisors, professionals in various industries and local alumni will be there to answer questions about visas, financial aid and career opportunities. Don’t miss it!

MORNING
0800 - 0830 | Students Arrive for Registration
0840 - 0845 | Brief Welcome and Outline of Day
0900 - 1000 | Demystifying the Student Visa Application Process (Consular Officer)
1000 - 1045 | Your 5 Steps to U.S. Study:
Research Your Options/Finance Your Studies/Complete Your Application/Apply for Your Student Visa/ Prepare for Your Departure (EducationUSA Advisors)
1045 - 1100 | Coffee Break
1100 - 1200 | Mini Fair: Government Scholarship and Exchange Programs & Available resources at the Consulate (YSEALI/Fulbright/Humphrey/UGRAD/American Center & EducationUSA) 
Format: Mini Fair
Program intro & materials distributions
American Center services/activities, membership card registration
EducationUSA onsite advising

AFTERNOON
1300 - 1330 | Registration
1400 - 1410 | Remarks from Consul General Rena Bitter
1415 - 1515 | Vietnamese Workforce: Projected Career Trends in Vietnam  
1515 - 1530 | Coffee Break
1530 - 1700 | Round-table discussion with alumni of U.S. institutions: Study in the U.S. and Career Opportunities
1700 | Program Ends"
991910604185166,"Ne manquez pas le RDV ouvert a tous et pour tous ceux qui s'interessent aux nouvelles technologies !
Pour cette occasion informelle, nous nous associons avec la communaute French Tech Viet. Ce sera l'occasion de faire du networking notamment la communaute UFE.

Cet evenement est associe a celui-ci : 
https://www.facebook.com/events/1513489878975889

contact@ufevietnam.org"
1513489878975889,"[DATE HAS CHANGED - Nov. 18th) Whoever you are, Viet Tech/ French Tech/ German Tech/ US Tech/ Belgian Tech/ Aussie Tech/ other countries Tech and you live/are in Vietnam on nov. 18th, it’s NETWORKING TIME !"
721688537965587,"Limited places, REGISTRATION BY EMAIL strictly in order. 
morgan.mugnier@gmail.com
 
This activity is an introduction to the Art of Poi Spinning. 
The class is open to beginner. Group of 10 people maximum.

Session 1: November 18th – Understanding the spinning geometry
During this first session you will learn how to understand the geometry of Poi Spinning
This is the most important step to make sure that you will progress in the right direction in the future. 

Session 2: November 25th – Basic Moves & Direction changes 
During this second session you will learn the basics of direction changes. This will bring you more freedom and will help you to spin in a natural way

Session 3: December 9th – Introduction to Fire Spinning
During this last session you will get to try to spin real fire. After learning about the fire safety procedure, you will experience your first fire spinning. Emotion guaranteed.

Price: 50.000 vnd per class, material included.

About the teacher:

Morgan Mugnier started to spin poi in 2007 during a trip to south America, then he did his first shows in Vietnam back in 2009. In 2010 he co founded Ultimate Fireshow Experience in China with his partner Jeremy. Since then they’ve been spinning fire from Spain, France & Switzerland to Thailand, Singapore, Philippines, China and now Vietnam since 2013."
1648912038721600,"Performed by CIS Students from kindergarten to grade 12
 Maple Leap Centre (2D Cinema), November 18th, 7pm
 FREE admission"
760571560721186, 
1676521435919011,"!!!FREE ""Zero 2 Hero"" WORKSHOP!!!

Interested in stand-up comedy?

Want to improve your public speaking skills?

Want to have fun with funny people?

Want to have a chance to win $25.00 US?

Stand-Up Saigon will host its famous ""Zero 2 Hero"" Stand-Up Comedy Workshop series at The Cube Bar Saigon in District 1.

The FREE workshops will take place on Wednesdays at The Cube Bar Saigon.

Workshop Schedule: 

Z2H One: October 28th, 2015: Basics of Joke Writing One / Introduction to Stand Up Comedy

Z2H Two: November 4th, 2015: Basics of Stage Craft One

Z2H Three: November 11th, 2015: Basics of Joke Writing Two / Basics of Stage Craft Two

Z2H Four: November 18th, 2015: Final Practice

Z2H Showcase: November 19th, 2015: Show!!!!

At the Z2H showcase on November 19th, 2015, the best workshop participant as judged by the crowd will receive $25.00 US.

:)"
184749731865323, 
1674089026164377,"Come celebrate with us the launching of our Latin Nights! Enjoy authentic Mojitos, Live cuban Band ""Corazon Latino"" will be here every week with us to party all night!"
758027511009337,"Bao lau xa cach, nho nhung yeu thuong, on ky niem va TRI AN QUY THAY CO nhan Ky niem 35 nam Thanh lap truong THPT Dam Doi va Ngay Nha Giao Viet Nam 20/11"
1124651970893393,"Họi thảo Power BI và Big data bỏi nhóm DX Microsoft
Thoi gian Noi dung
08:30 – 09:00 Chao don
09:00 – 09:20 Microsoft Data Platform Overview
09:20 – 10:30 Microsoft Azure Data Lake
10:30 – 10:40 Break
10:40 – 11:20 Microsoft Azure Machine Learning
11:20 – 12:00 Microsoft Power BI
dang kí tại day: 

https://msevents.microsoft.com/cui/EventDetail.aspx?culture=en-VN&EventID=1032694324&IO=mdNPvHZxPjbJzk69TkLWaw%3d%3d"
1491009331203182,"[Buoi giao luu tro chuyen voi lanh dao cap cao tap doan Mitsubishi tai truong DH Bach Khoa TP.HCM]

Chao cac ban sinh vien :),

Tap doan Mitsubishi ket hop cung bao Nikkei Asian Review va cong ty Fourth Valley Concierge xin duoc tran trong to chuc buoi giao luu toa dam cua tap doan Mitsubishi tai truong dai hoc Bach Khoa TP.HCM

■Thoi gian va dia diem: ngay 19 thang 11 nam 2015.
- Sang: tai hoi truong B4, truong DHBK HCM tu 8:30 - 11:30
- Chieu: tai hoi truong H1, truong DHBK Thu Duc tu 14:30 - 17:30

Noi dung hoi thao:
-	Giao luu va tro chuyen voi lanh dao cap cao tap doan Mitsubishi
-	Bi quyet nhan vien Viet Nam thanh cong trong tap doan Mitsubishi
-	Tim hieu van hoa cong ty, cac phong ban va con duong phat trien cua nhan vien Viet Nam trong tap doan Mitsubishi
-	Dung tiec tra va nhan nhung phan qua dang yeu tu dat nuoc Nhat Ban

■Cach dang ki:
http://bktphcm.net/hoi-thao-dinh-huong-nghe-nghiep-voi-tap-doan-mitsubishi/

Cac ban hay nhanh tay dang ki de tham gia buoi giao luu tai bktphcm.net nhe. 

Hen som duoc gap lai cac ban tai buoi giao luu nhe :D"
874835075904840,"Loud Minority & Pasteur Street Brewing Company present:

ODDISEE
The LG Trio
The Unlikely
+ Maraphoria vs Starchild (B2B set)


17.11.15
CARGO Event Space, 7 Nguyen Tat Thanh, HCMC

TICKETS:

From 18/09 - 25/09
Ticketbox Exclusive earlybird (limited to 100 tickets) - 200k

from 25/09
Advance tickets: 300k // 200k (with Student ID)
- available from Ticketbox and Asian Kitchen (185/22 Pham Ngu Lao)

DOOR: 350K // 250k (with Student ID)


*winner of iTunes 'Hip Hop Album of the Year' 2012

***************************************************************************

Loud Minority and Pasteur Street Brewing Company are delighted to announce that award-winning hip-hop artist, ODDISEE will be taking in Saigon on his maiden Asia tour this November.

Winner of iTunes Hip Hop Album of the Year award in 2012, Oddisee (Amir Mohamed) is the son of Sudanese and American parents, and was born and raised in the United States capital city of Washington DC, spending hot summers in Khartoum learning Arabic and swimming in the Nile.

Growing up amidst the sounds of New York hip hop, his father playing Oud, Go-Go, and gospel, Amir took his first steps as an MC/producer in the analog basement studio of his legendary neighbor, Garry Shider (Parliament, Funkadelic). 

Though Oddisee has gone on to perform with The Roots, produce for Freeway, Jazzy Jeff, Little Brother, De La Soul & Nikki Jean, and collaborate with Kendrick Lamar, J Cole, Flying Lotus, Hudson Mohawke and Kev Brown, his proudest moment was the birth of his critically acclaimed group The Diamond District with fellow Washingtonians X.O. and yU.

Oddisee’s debut album ""People Hear What They See"" (released June 2012) is a culmination of the duality of his life experiences, from DC internal politics to third world struggles, the line between love and selfishness, and the personal conflict between self-sabotage and progress set to a backdrop of intricate drums, lush instrumentation, and soul-stirring harmonies. It has received widespread acclaim at a time when the genre seems to have lost its way among a sea of self-aggrandizing and petty squabbles.  The album hit the billboards in both North America and Europe in June 2012 and was supported by large tours taking in over 70 cities.

Oddisee’s 2015 follow-up, The Good Fight, picks up where his debut left off and takes the listener on a more soulful jazz tip with a rich musicality while the lyrical content remains poignant and grounded in reality. His idiosyncratic delivery is unmistakable and true to his identity, even rapping in Arabic on ‘A List of Withouts’.

As one of the most exciting and ground-breaking artists in hip-hop today, we are extremely excited that this prodigious talent will be gracing the Loud Minority stage on 17th November at Cargo."
1637400096532178,"Duoc su ho tro cua To chuc Quoc te Phap ngu (OIF) va Trung tam Thuong mai Quoc te (ITC), Phong Thuong mai va Cong nghiep Viet Nam (VCCI) tien hanh to chuc Dien dan phat trien kinh doanh va trao doi hop tac Nam-Nam giua cac nuoc Chau Phi va cac nuoc Phap ngu khu vuc Mekong."
1509727612672601,"Cac ban lop CC sap xep tham gia nhe, ai tham gia dc phan hoi nhe. thanks"
448725071997866, 
1681847088719406,"* Chu de: Yeu to ca nhan va gia dinh quyet dinh viec trao quyen o nguoi phu nu (TS. Le Ngoc Uyen va ThS. Nguyen Ngoc Danh)

* Thoi gian va dia diem:
11h00, thu Nam, 19-11-2015
Hoi truong H.001, Khoa Kinh te UEH

* Tom tat:
Phu nu dong mot vai tro quan trong trong gia dinh, trong cong dong va trong xa hoi. Phu nu co thien chuc la sinh con va cham soc con nho. Nhung nguon luc ma ho co the huy dong de thuc hien nhiem vu nay se quyet dinh viec pha vo vong luan quan cua ngheo doi tu the he nay sang the he khac. Tuy nhien phu nu thuong bi thiet thoi hon nam gioi trong giao duc, cham soc suc khoe, tiep can voi cac nguon luc… Khi xa hoi ngay cang phat trien thi phu nu phai duoc trao quyen va dau tu nhieu hon. Co nhu the ho co the phat huy manh me vai tro cua minh trong viec giam ngheo. Trao quyen cho phu nu la mot qua trinh dong dien ra tren nhieu linh vuc: kinh te, xa hoi, van hoa, gia dinh/ca nhan, phap ly, chinh tri va tam ly. Viec trao quyen cua phu nu ngay cang duoc uu tien quan tam trong linh vuc kinh te va xa hoi. Hon nua, viec thuc day binh dang gioi va trao quyen cho phu nu la muc tieu dung thu ba trong cac Muc tieu Phat trien Thien nien ky (MDG). Xu huong nay dang dan chiem tam quan trong trong viec lien ket mot cach hop li va tich cuc giua su ngheo kho va khong co duoc trao quyen, boi vi khong co kha nang cung cap cac nhu cau co ban thi se khong co kha nang thuc hien nhung su lua chon co y nghia (Malhotra et al., 2002; Abdel Mowla, 2009). Muc tieu cua nghien cuu tim ra cac yeu to anh huong den muc do trao quyen cho phu nu tai Viet Nam. Nhom nghien cuu su dung bo dũ lieu dieu tra ve nguon luc ho gia dinh Viet Nam (VAHRS) nam 2012 de phát hiẹn các nhóm yéu tó cá nhan và gia dình ảnh huỏng dén viẹc trao quyèn cho phụ nũ tại gia dình. Két quả nghien cúu giúp các co quan nhà nuóc xay dụng các chính sách phù họp dẻ thúc dảy trao quyèn cho phụ nũ, giúp họ phat huy manh me vai tro cua minh trong tham gia chính trị, kinh té và viẹc sủ dụng và phan bỏ các nguon lục . 

* Nguoi trinh bay: 
TS. Le Ngoc Uyen hien la giang vien tai Khoa Kinh te, Dai hoc Kinh te TP.HCM. TS. Uyen chuyen giang day va nghien cuu ve kinh te phat trien. 
ThS. Nguyen Ngoc Danh la giang vien tai Khoa Kinh te, Dai hoc Kinh te TP.HCM. ThS. Danh hien cung dang la Nghien cuu sinh tai Chuong trinh Phap-Viet ve dao tao quan ly (CFVG)."
